Team,Day,Won,EFG avg,TOV avg,ORB avg,FTFGA avg,win avg,O_Team,O EFG avg,O TOV avg,O ORB avg,O FTFGA avg,O win avg
St Bonaventure,49.0,0.0,0.480093959117,0.161608436747,0.747780405191,0.317718972482,0.777777777778,MD E Shore,0.47873534234,0.22263869933,0.662204409792,0.305076348157,0.384615384615
Duquesne,55.0,0.0,0.516881783378,0.162663056699,0.650496980382,0.221866293095,0.375,MD E Shore,0.489513505717,0.218195064198,0.660618380521,0.30180369895,0.428571428571
UMBC,31.0,0.0,0.423062067213,0.206770757103,0.579623609225,0.226314640112,0.0,G Washington,0.484121405654,0.159261148956,0.69935125448,0.268786486226,0.6
George Mason,75.0,0.0,0.449059510271,0.169275662823,0.712252013394,0.285696327159,0.333333333333,G Washington,0.489408904298,0.161323492978,0.714314026764,0.288404552498,0.764705882353
George Mason,121.0,0.0,0.457892521079,0.179438058858,0.749150199729,0.292736111368,0.296296296296,G Washington,0.48763332541,0.166065986987,0.707055436235,0.275790377831,0.620689655172
St Joseph's PA,61.0,0.0,0.447463089237,0.166725474691,0.700318961151,0.246938342189,0.545454545455,G Washington,0.493876561843,0.155975246886,0.696979212256,0.257163838433,0.769230769231
Grambling,11.0,0.0,,,,,,G Washington,,,,,
VMI,57.0,0.0,0.490528904248,0.176709757842,0.645528281214,0.185112758385,0.3,G Washington,0.496522840987,0.159630882183,0.6960330355,0.254604259312,0.75
Rutgers,13.0,0.0,,,,,,G Washington,0.603174603175,0.130085146641,0.775,0.253968253968,1.0
Fordham,80.0,0.0,0.45072520884,0.201298044868,0.75566690404,0.239340393624,0.266666666667,G Washington,0.485367668874,0.160115900202,0.712211613512,0.299002447729,0.777777777778
Richmond,73.0,0.0,0.525838563157,0.144933911259,0.650710078703,0.222111558432,0.5625,G Washington,0.492156051726,0.160704156495,0.700922939151,0.279157109756,0.75
Ohio,49.0,0.0,0.487651249048,0.153343714648,0.771128336592,0.225425711357,0.428571428571,G Washington,0.493143424946,0.155893134657,0.696707809134,0.26576158055,0.666666666667
Longwood,23.0,0.0,0.487855587622,0.231570137686,0.641144410271,0.167891887773,0.25,G Washington,0.474548847317,0.133581725433,0.70537037037,0.187972411187,0.666666666667
St Bonaventure,114.0,0.0,0.464957247765,0.157092711573,0.748318407533,0.267114793658,0.56,G Washington,0.478178180791,0.16630931633,0.695847812374,0.289840693884,0.62962962963
Dayton,95.0,0.0,0.540344283877,0.16206859867,0.744308855721,0.338979222162,0.809523809524,G Washington,0.485689657341,0.165562565297,0.700540857755,0.299971426121,0.727272727273
Massachusetts,124.0,0.0,0.476533510372,0.17595226792,0.707614580642,0.315331539981,0.566666666667,G Washington,0.488754767755,0.1663921188,0.703145041352,0.279363322684,0.633333333333
Colorado,50.0,0.0,0.5197235065,0.164879607128,0.775979913811,0.337560472877,0.7,G Washington,0.495416384039,0.150440668632,0.707592583776,0.258233041542,0.7
Charlotte,34.0,0.0,0.50945788357,0.160921045833,0.712508586885,0.246722445075,0.571428571429,G Washington,0.484352379108,0.149825288363,0.723818353093,0.262636081517,0.666666666667
St Louis,64.0,0.0,0.460106408996,0.186031315023,0.663171758113,0.324946537676,0.538461538462,G Washington,0.491668447637,0.155232705807,0.702297023626,0.257313511349,0.785714285714
DePaul,38.0,0.0,0.581312623182,0.178406304416,0.692759462351,0.375447268479,0.857142857143,G Washington,0.50006484247,0.154806900014,0.703472209627,0.265547908146,0.714285714286
Duquesne,82.0,0.0,0.520674460296,0.163108279052,0.699321741286,0.211802350734,0.3125,G Washington,0.491620247705,0.160369051949,0.711164038712,0.306291792586,0.789473684211
Duquesne,129.0,0.0,0.515669713647,0.157353209967,0.685308893024,0.212228637794,0.379310344828,G Washington,0.496859452666,0.164411050587,0.701335808519,0.278738699371,0.645161290323
Wichita St,52.0,0.0,0.514039549146,0.129180207823,0.74712491608,0.252903735902,0.9,G Washington,0.486535555738,0.154143923355,0.697811439797,0.271947393138,0.727272727273
UMBC,33.0,0.0,0.434053200468,0.216914617199,0.56578575372,0.229698262953,0.0,Iowa,0.470969366282,0.165359640041,0.686714874956,0.293315225431,0.75
Alcorn St,36.0,0.0,0.400839196324,0.139300998401,0.508222222222,0.229089379746,0.0,Iowa,0.474194992251,0.161783225906,0.684487296257,0.28123746534,0.777777777778
Hampton,11.0,0.0,,,,,,Iowa,,,,,
Minnesota,71.0,0.0,0.532308647549,0.166325047709,0.701317598027,0.231768659114,0.625,Iowa,0.459179318882,0.151567716791,0.733397345487,0.312984463917,0.6875
North Florida,49.0,0.0,0.524678188551,0.182490109366,0.704870855803,0.303003262316,0.5,Iowa,0.455225574314,0.154235797627,0.723150825728,0.269646248978,0.666666666667
N Dakota St,14.0,0.0,0.33064516129,0.136679920477,0.642857142857,0.145161290323,0.0,Iowa,0.549180327869,0.156389633601,0.763157894737,0.377049180328,1.0
Rutgers,108.0,0.0,0.435078968345,0.169546306001,0.698676313626,0.221875765274,0.384615384615,Iowa,0.483973177677,0.149799530267,0.71737279616,0.295921748191,0.6
Longwood,26.0,0.0,0.488498755812,0.227045687337,0.637053459251,0.173599224504,0.2,Iowa,0.485534912618,0.180458446197,0.686745726352,0.313366096563,0.666666666667
Penn St,117.0,0.0,0.483421478541,0.161517953669,0.736057991164,0.245828281999,0.535714285714,Iowa,0.489953717023,0.148069885435,0.71882608434,0.293739447389,0.642857142857
Davidson,137.0,0.0,0.561379087406,0.122890171352,0.689641318111,0.209838894579,0.766666666667,Iowa,0.481544423186,0.144276568673,0.724425888469,0.30142795643,0.65625
Nebraska,63.0,0.0,0.484532764574,0.185202087278,0.722034619718,0.33563058144,0.615384615385,Iowa,0.460907635126,0.155784790237,0.728474517291,0.286363451505,0.714285714286
Nebraska,111.0,0.0,0.478456757291,0.172380490693,0.718230169756,0.271529153935,0.5,Iowa,0.487523101091,0.149347710212,0.717559312547,0.293014718762,0.615384615385
Indiana,120.0,0.0,0.559896409118,0.143154221507,0.706098168859,0.242071727179,0.655172413793,Iowa,0.487469466359,0.146843725631,0.715590702121,0.296477201905,0.655172413793
Pepperdine,21.0,0.0,0.519761029412,0.1720894213,0.759375,0.325214460784,1.0,Iowa,0.48828263608,0.192033156637,0.722225961323,0.330932569252,0.5
Michigan,94.0,0.0,0.482653523201,0.139858781554,0.698259873447,0.211049380356,0.571428571429,Iowa,0.470180823504,0.147643454714,0.705475864396,0.312329262129,0.619047619048
North Carolina,30.0,0.0,0.487405880822,0.149806343637,0.640071727702,0.32412419959,0.833333333333,Iowa,0.487601353673,0.166879741863,0.70119330657,0.280671945947,0.714285714286
N Illinois,23.0,0.0,0.588235294118,0.161203653949,0.733333333333,0.352941176471,1.0,Iowa,0.48079004329,0.182049073865,0.721530769058,0.32048376032,0.6
Northwestern,124.0,0.0,0.504083195606,0.153753442752,0.702731061956,0.211605784973,0.5,Iowa,0.487887150814,0.146316509899,0.714594821575,0.300792159373,0.666666666667
Ohio St,57.0,0.0,0.598865522793,0.148069744696,0.723621711306,0.234419129546,0.846153846154,Iowa,0.454823607059,0.154092086843,0.731626403236,0.28223756316,0.692307692308
Ohio St,75.0,0.0,0.577491677493,0.14751422458,0.71248844535,0.229084293961,0.777777777778,Iowa,0.467707986398,0.153798820555,0.727511227125,0.317857926824,0.705882352941
Illinois,114.0,0.0,0.4816969803,0.126499869716,0.740879045575,0.247285897992,0.62962962963,Iowa,0.489581632469,0.14748230985,0.719305481799,0.289186587416,0.62962962963
Maryland,97.0,0.0,0.509784470169,0.157829635227,0.734511201968,0.357890004603,0.826086956522,Iowa,0.479111998194,0.145505280487,0.711870318113,0.301697539875,0.636363636364
UMBC,37.0,0.0,0.425849181989,0.22492909567,0.582900372343,0.211950892365,0.0,Central Conn,0.442953502326,0.2044685756,0.655058694128,0.227677558334,0.125
St Francis PA,108.0,0.0,0.513720438061,0.168612842036,0.69634639963,0.233496913594,0.541666666667,Central Conn,0.440753503393,0.184092839644,0.670278536048,0.215697479631,0.111111111111
Wagner,82.0,0.0,0.462870262044,0.173783958031,0.731978534263,0.243284423121,0.294117647059,Central Conn,0.442128680348,0.188297630089,0.697588237839,0.217610444571,0.1
Hartford,33.0,0.0,0.463002972253,0.197116573606,0.703275415348,0.25728276358,0.571428571429,Central Conn,0.439363273175,0.208393922051,0.648970733489,0.223728759677,0.0
Sacred Heart,110.0,0.0,0.493648171944,0.166323849359,0.673579920989,0.240115977682,0.444444444444,Central Conn,0.443233881188,0.185238910689,0.674911445475,0.210180587137,0.142857142857
UMBC,55.0,0.0,0.461323328528,0.226239697972,0.611284365329,0.211036055691,0.181818181818,Lehigh,0.482161786638,0.187390820193,0.626663113536,0.276593000455,0.444444444444
St Francis PA,30.0,0.0,0.499389288872,0.212287743272,0.642633659247,0.17909119616,0.4,Lehigh,0.49926206732,0.210696585921,0.659576095947,0.201936664889,0.2
Navy,79.0,0.0,0.485930853707,0.165155002532,0.719520339775,0.196625818679,0.352941176471,Lehigh,0.475287284228,0.180080807326,0.683180701676,0.261133253286,0.4375
Navy,107.0,0.0,0.499591032028,0.16526409622,0.72395597759,0.19479874463,0.36,Lehigh,0.492832352849,0.173734735993,0.691001034084,0.279954286429,0.541666666667
American Univ,101.0,0.0,0.525321512831,0.186543961105,0.675070002006,0.249158880727,0.541666666667,Lehigh,0.499660852634,0.172532915335,0.69131930991,0.270433754769,0.545454545455
Loyola MD,96.0,0.0,0.430730749258,0.178075610598,0.712608354109,0.277524924749,0.409090909091,Lehigh,0.497111774694,0.1724286087,0.694638247447,0.266087641775,0.52380952381
Boston Univ,89.0,0.0,0.520590354844,0.160767617815,0.72091972423,0.310449052349,0.368421052632,Lehigh,0.483669559588,0.17718061027,0.686225283651,0.251206622745,0.473684210526
Lafayette,82.0,0.0,0.557156023973,0.14836354104,0.583747373856,0.238313374469,0.588235294118,Lehigh,0.477894375929,0.177597680252,0.686691080569,0.254999693981,0.470588235294
Bucknell,114.0,0.0,0.502625675448,0.15331528622,0.746956658861,0.28333163606,0.571428571429,Lehigh,0.486831986184,0.173152588575,0.692625663164,0.280435256438,0.538461538462
Long Island,33.0,0.0,0.390141223215,0.152503829409,0.607921765197,0.175636546746,0.0,Lehigh,0.490125796841,0.204250213038,0.685449215758,0.246058331852,0.333333333333
Arizona St,47.0,0.0,0.556678984228,0.180264149309,0.781193308299,0.326278485549,0.6,Lehigh,0.479039152825,0.183885569701,0.604996002728,0.287952839798,0.375
DePaul,23.0,0.0,0.567330210773,0.141517396777,0.696428571429,0.271830043493,1.0,Lehigh,0.459861897875,0.208347428414,0.664213709677,0.159283576209,0.0
Holy Cross,75.0,0.0,0.435585771059,0.1538628999,0.721096453646,0.252560990714,0.357142857143,Lehigh,0.470093670552,0.181849827461,0.675784905317,0.254428661661,0.4
Army,65.0,0.0,0.52288718756,0.158687165861,0.651797455192,0.244462267787,0.75,Lehigh,0.470417975691,0.182189927408,0.663196215851,0.257383655522,0.416666666667
Army,93.0,0.0,0.519043847839,0.16503911603,0.661671426867,0.231451006429,0.65,Lehigh,0.49061815708,0.175365637134,0.688580686136,0.260344404816,0.5
UMBC,60.0,0.0,0.454129717817,0.222617025143,0.632183082011,0.212794955812,0.166666666667,NJIT,0.518097752383,0.198816004406,0.704289969159,0.292587399673,0.4
St Francis PA,57.0,0.0,0.518649461114,0.18721748381,0.697399523954,0.187862219088,0.555555555556,NJIT,0.51581902041,0.200543055308,0.705145846077,0.282057928221,0.357142857143
Central Conn,47.0,0.0,0.450403113178,0.198003664625,0.674228417769,0.233491162964,0.222222222222,NJIT,0.511326014034,0.209380621404,0.712264933343,0.301321226453,0.363636363636
Hampton,91.0,0.0,0.44565533398,0.190073903687,0.726856618584,0.250875503766,0.380952380952,NJIT,0.523891121431,0.191644324431,0.680549451308,0.291776493593,0.52380952381
Howard,121.0,0.0,0.462629322284,0.209307054498,0.645204067885,0.321658520245,0.481481481481,NJIT,0.527970739871,0.187457715198,0.689862083026,0.277223835575,0.541666666667
Yale,67.0,0.0,0.494590116931,0.187527806223,0.741169577201,0.265882664101,0.642857142857,NJIT,0.529056840338,0.195460005109,0.682695540692,0.298165352652,0.470588235294
MD E Shore,65.0,0.0,0.503687973604,0.211391341671,0.667056234471,0.296617316043,0.5,NJIT,0.523841642859,0.197253271802,0.698578297699,0.285550687193,0.4375
Maine,14.0,0.0,0.435185185185,0.230296827021,0.85,0.185185185185,0.0,NJIT,0.341666666667,0.15557683102,0.805555555556,0.283333333333,0.0
Maine,77.0,0.0,0.457703876218,0.205041685784,0.629616653032,0.2119617375,0.0588235294118,NJIT,0.526751371055,0.198025753465,0.673288992549,0.299430598182,0.473684210526
