Team,Day,Won,EFG avg,TOV avg,ORB avg,FTFGA avg,win avg,O_Team,O EFG avg,O TOV avg,O ORB avg,O FTFGA avg,O win avg
Iowa,21.0,1.0,0.48828263608,0.192033156637,0.722225961323,0.330932569252,0.5,Pepperdine,0.519761029412,0.1720894213,0.759375,0.325214460784,1.0
Iowa,36.0,1.0,0.474194992251,0.161783225906,0.684487296257,0.28123746534,0.777777777778,Alcorn St,0.400839196324,0.139300998401,0.508222222222,0.229089379746,0.0
Iowa,26.0,1.0,0.485534912618,0.180458446197,0.686745726352,0.313366096563,0.666666666667,Longwood,0.488498755812,0.227045687337,0.637053459251,0.173599224504,0.2
Iowa,63.0,1.0,0.460907635126,0.155784790237,0.728474517291,0.286363451505,0.714285714286,Nebraska,0.484532764574,0.185202087278,0.722034619718,0.33563058144,0.615384615385
Iowa,111.0,1.0,0.487523101091,0.149347710212,0.717559312547,0.293014718762,0.615384615385,Nebraska,0.478456757291,0.172380490693,0.718230169756,0.271529153935,0.5
Iowa,30.0,1.0,0.487601353673,0.166879741863,0.70119330657,0.280671945947,0.714285714286,North Carolina,0.487405880822,0.149806343637,0.640071727702,0.32412419959,0.833333333333
Iowa,120.0,1.0,0.487469466359,0.146843725631,0.715590702121,0.296477201905,0.655172413793,Indiana,0.559896409118,0.143154221507,0.706098168859,0.242071727179,0.655172413793
Iowa,108.0,1.0,0.483973177677,0.149799530267,0.71737279616,0.295921748191,0.6,Rutgers,0.435078968345,0.169546306001,0.698676313626,0.221875765274,0.384615384615
Iowa,124.0,1.0,0.487887150814,0.146316509899,0.714594821575,0.300792159373,0.666666666667,Northwestern,0.504083195606,0.153753442752,0.702731061956,0.211605784973,0.5
Iowa,11.0,1.0,,,,,,Hampton,,,,,
Iowa,97.0,1.0,0.479111998194,0.145505280487,0.711870318113,0.301697539875,0.636363636364,Maryland,0.509784470169,0.157829635227,0.734511201968,0.357890004603,0.826086956522
Iowa,117.0,1.0,0.489953717023,0.148069885435,0.71882608434,0.293739447389,0.642857142857,Penn St,0.483421478541,0.161517953669,0.736057991164,0.245828281999,0.535714285714
Iowa,57.0,1.0,0.454823607059,0.154092086843,0.731626403236,0.28223756316,0.692307692308,Ohio St,0.598865522793,0.148069744696,0.723621711306,0.234419129546,0.846153846154
Iowa,75.0,1.0,0.467707986398,0.153798820555,0.727511227125,0.317857926824,0.705882352941,Ohio St,0.577491677493,0.14751422458,0.71248844535,0.229084293961,0.777777777778
Iowa,114.0,1.0,0.489581632469,0.14748230985,0.719305481799,0.289186587416,0.62962962963,Illinois,0.4816969803,0.126499869716,0.740879045575,0.247285897992,0.62962962963
Iowa,71.0,1.0,0.459179318882,0.151567716791,0.733397345487,0.312984463917,0.6875,Minnesota,0.532308647549,0.166325047709,0.701317598027,0.231768659114,0.625
Iowa,14.0,1.0,0.549180327869,0.156389633601,0.763157894737,0.377049180328,1.0,N Dakota St,0.33064516129,0.136679920477,0.642857142857,0.145161290323,0.0
Iowa,101.0,0.0,0.488819344028,0.15132015966,0.713528130369,0.301002615781,0.652173913043,Minnesota,0.520317106718,0.161215437164,0.692506015,0.231367352865,0.608695652174
Iowa,78.0,0.0,0.471866053348,0.152257242756,0.72320504784,0.329749980535,0.722222222222,Wisconsin,0.552388659915,0.115588277046,0.813969957365,0.295352049833,0.888888888889
Iowa,89.0,0.0,0.467648198013,0.148852787943,0.71158299095,0.314404058568,0.65,Wisconsin,0.552500408746,0.109967691622,0.804914915651,0.292254199453,0.9
Iowa,47.0,0.0,0.468980483922,0.151824834139,0.706247181786,0.270986638814,0.727272727273,Northern Iowa,0.560544279456,0.173781427846,0.7801073739,0.383757563823,0.9
Iowa,17.0,0.0,0.58262587822,0.186890468975,0.772883295195,0.349238875878,1.0,Texas,0.609447004608,0.140576594918,0.776964769648,0.22551843318,1.0
Iowa,18.0,0.0,0.499528363258,0.182694575598,0.740745726208,0.362455546882,0.666666666667,Syracuse,0.457385541354,0.133623422639,0.825024437928,0.20679380537,0.666666666667
Iowa,129.0,0.0,0.487740253476,0.144246518254,0.722511117653,0.297003164984,0.677419354839,Penn St,0.484279598046,0.159485096084,0.729282771666,0.243707416253,0.53125
Iowa,104.0,0.0,0.488009694489,0.153813013368,0.714435046505,0.299515261892,0.625,Northwestern,0.494632326872,0.159801140794,0.722091691165,0.212665189107,0.416666666667
Iowa,82.0,0.0,0.473346787382,0.152218185322,0.706672724748,0.31697137744,0.684210526316,Purdue,0.512875966129,0.163537020104,0.741228612267,0.283508923541,0.578947368421
Iowa,66.0,0.0,0.459725913997,0.154004989534,0.732290501852,0.314242251708,0.733333333333,Michigan St,0.553036531894,0.160398859689,0.796014489431,0.198512805268,0.666666666667
Iowa,39.0,0.0,0.471512335131,0.15864611354,0.693538566632,0.281183894245,0.8,Iowa St,0.574866278595,0.136998857786,0.772999581064,0.309224450275,0.857142857143
Stony Brook,72.0,1.0,0.451761776988,0.157131180111,0.776990944509,0.251000299168,0.533333333333,UMBC,0.456364407202,0.216000354605,0.661134396643,0.226790830074,0.133333333333
Stony Brook,100.0,1.0,0.45806235098,0.157150713909,0.79313962912,0.223974615331,0.565217391304,UMBC,0.470033139569,0.220053983687,0.678519304497,0.233964856125,0.130434782609
Stony Brook,55.0,1.0,0.45588407062,0.165750680981,0.788070565044,0.234021873569,0.454545454545,Washington,0.509241571632,0.154734838119,0.691158321918,0.251129368975,1.0
Stony Brook,83.0,1.0,0.466226112026,0.159184429376,0.78953320142,0.224055066111,0.578947368421,Binghamton,0.434264181089,0.203300084685,0.640081956115,0.248714548409,0.0526315789474
Stony Brook,110.0,1.0,0.463080575126,0.155387995242,0.794068998284,0.216791171764,0.615384615385,Binghamton,0.445055051899,0.185222182576,0.648308250917,0.269062872753,0.148148148148
Stony Brook,121.0,1.0,0.466635802996,0.153303208369,0.794907596462,0.217274453237,0.655172413793,Binghamton,0.446775393147,0.186038199243,0.656478882399,0.270072585233,0.172413793103
Stony Brook,75.0,1.0,0.453597420644,0.154519247213,0.783984566033,0.250642969149,0.5625,Maine,0.466055738852,0.203921451123,0.637717693846,0.220579716464,0.0625
Stony Brook,103.0,1.0,0.463077726878,0.160409252852,0.795806430288,0.226080248189,0.583333333333,Maine,0.462164940492,0.196878565756,0.667277966201,0.222267733608,0.125
Stony Brook,48.0,1.0,0.446032284509,0.179038318601,0.78600437482,0.216166166021,0.333333333333,Loyola MD,0.399809022109,0.189704276715,0.686480967546,0.27612481228,0.333333333333
Stony Brook,50.0,1.0,0.452492885846,0.174307788848,0.777403937338,0.234975081334,0.4,American Univ,0.502322406882,0.199416799077,0.702480270675,0.195426893746,0.636363636364
Stony Brook,61.0,1.0,0.454856096993,0.165214268024,0.780908656255,0.223928652922,0.5,New Hampshire,0.461830865978,0.156679175493,0.783087241113,0.214809910549,0.4
Stony Brook,80.0,1.0,0.462365657932,0.158069070255,0.789334854372,0.231542252324,0.555555555556,MA Lowell,0.471906786751,0.190667499503,0.695118207282,0.218953370506,0.444444444444
Stony Brook,114.0,1.0,0.464117273402,0.1547969999,0.79111406184,0.214714250058,0.62962962963,MA Lowell,0.478878293114,0.184381433165,0.69116123038,0.228670358861,0.407407407407
Stony Brook,106.0,1.0,0.464554617803,0.157664291641,0.8016212319,0.2208726547,0.6,Albany NY,0.508087573391,0.166739336161,0.765314743386,0.313365256621,0.72
Stony Brook,11.0,1.0,,,,,,Columbia,,,,,
Stony Brook,64.0,1.0,0.454404058135,0.161994344572,0.788437827219,0.249089557171,0.538461538462,Columbia,0.505400437901,0.167639752174,0.691743875702,0.206310017586,0.583333333333
Stony Brook,24.0,1.0,0.454446425035,0.155988045279,0.791697303922,0.267478708655,0.5,Long Island,0.411077576571,0.133182244918,0.674603174603,0.106639839034,0.0
Stony Brook,22.0,1.0,0.460866838318,0.162378753572,0.800694444444,0.208490130059,0.333333333333,WKU,0.477206183698,0.217726320325,0.784624337256,0.220653835847,0.333333333333
Stony Brook,86.0,1.0,0.468435639758,0.159284996887,0.78093889429,0.225352312806,0.6,Hartford,0.483619726292,0.179228926476,0.708237741917,0.231729240327,0.526315789474
Stony Brook,117.0,1.0,0.466322444672,0.154831508471,0.796270126451,0.21566657364,0.642857142857,Hartford,0.481722826723,0.169558922722,0.710975946334,0.21415004572,0.481481481481
Stony Brook,125.0,1.0,0.465504353152,0.153404148844,0.792548607614,0.22092940736,0.666666666667,Vermont,0.520699413644,0.179091531905,0.718080143554,0.302257970866,0.586206896552
Stony Brook,89.0,0.0,0.469471851123,0.157451089743,0.782866974154,0.235162800244,0.619047619048,New Hampshire,0.487081706276,0.167196270186,0.769182252617,0.260601745896,0.526315789474
Stony Brook,68.0,0.0,0.455318990751,0.155283729012,0.778918869117,0.24651992838,0.571428571429,Vermont,0.510777369471,0.193981026591,0.64588804435,0.340176551539,0.384615384615
Stony Brook,96.0,0.0,0.464198052248,0.158040801615,0.7891481404,0.229959475468,0.590909090909,Vermont,0.510377747436,0.183638268082,0.688374946553,0.329810123119,0.545454545455
Stony Brook,77.0,0.0,0.468626449376,0.158059730382,0.785855442954,0.240177339948,0.588235294118,Albany NY,0.50450228192,0.171031707336,0.742801946212,0.324642464504,0.5625
Stony Brook,131.0,0.0,0.466352705589,0.15238953822,0.793192200917,0.22385024615,0.677419354839,Albany NY,0.512832417795,0.166854154966,0.769657733548,0.323898978825,0.741935483871
Stony Brook,18.0,0.0,0.406986531987,0.114351590641,0.779166666667,0.244107744108,0.5,Hofstra,0.497201492537,0.121049749687,0.705681818182,0.177677787533,0.5
Stony Brook,45.0,0.0,0.462607215596,0.183560965569,0.785850666353,0.211470518863,0.375,Canisius,0.440315057181,0.138916593442,0.704323079523,0.196968829544,0.5
Stony Brook,15.0,0.0,0.435185185185,0.124584717608,0.733333333333,0.185185185185,1.0,Georgia,0.459677419355,0.144161460836,0.548387096774,0.258064516129,0.0
Stony Brook,29.0,0.0,0.483164983165,0.171592308298,0.788196552815,0.261041790454,0.6,Cincinnati,0.477138231737,0.182884283085,0.785629234117,0.286850210563,0.833333333333
Stony Brook,40.0,0.0,0.475374041164,0.186420930309,0.798447273175,0.22558401351,0.428571428571,Providence,0.499571554723,0.166760477548,0.740851740852,0.295829282508,0.7
Stony Brook,33.0,0.0,0.472812924567,0.172115454047,0.774114411296,0.229230731811,0.5,Princeton,0.526260921283,0.166958791988,0.743319332437,0.301878718636,0.25
Arizona,108.0,1.0,0.539287195783,0.149136892044,0.819537808231,0.329666941393,0.88,USC,0.462404480083,0.16967445922,0.677843626691,0.225318978356,0.4
Arizona,62.0,1.0,0.550673711972,0.15665146223,0.795422271251,0.345995909798,0.923076923077,Arizona St,0.547099422137,0.182794834747,0.783626025962,0.314475513914,0.615384615385
Arizona,110.0,1.0,0.538959581744,0.149710165225,0.81365814894,0.327638331221,0.884615384615,UCLA,0.480701828174,0.145397782383,0.75453478345,0.257577279279,0.592592592593
Arizona,130.0,1.0,0.532738905201,0.145367531659,0.817522812458,0.33930886673,0.90625,UCLA,0.494535180241,0.148160273207,0.741430384748,0.253856007793,0.625
Arizona,21.0,1.0,0.554665242165,0.163834860502,0.845752813495,0.416488603989,1.0,Missouri,0.49776266062,0.153634614361,0.720949202818,0.231171579743,0.666666666667
Arizona,11.0,1.0,,,,,,Mt St Mary's,,,,,
Arizona,13.0,1.0,0.611111111111,0.109589041096,0.903225806452,0.222222222222,1.0,CS Northridge,0.431034482759,0.208333333333,0.551724137931,0.137931034483,0.0
Arizona,16.0,1.0,0.613247863248,0.16018093741,0.874689826303,0.32264957265,1.0,UC Irvine,0.53,0.184449489217,0.7,0.3,1.0
Arizona,22.0,1.0,0.540998931624,0.144304716805,0.827862997218,0.401989094501,1.0,Kansas St,0.57661113091,0.158471852823,0.694383477332,0.42424640651,0.75
Arizona,23.0,1.0,0.548354700855,0.147645178597,0.825253360737,0.41048016449,1.0,San Diego St,0.471047926139,0.151762573631,0.631219442322,0.33584791312,1.0
Arizona,29.0,1.0,0.522667378917,0.14796061421,0.812711133948,0.406169367844,1.0,Gardner Webb,0.44475055572,0.136604110947,0.655104457906,0.2004196289,0.4
Arizona,33.0,1.0,0.539518467643,0.141123397909,0.822150668925,0.368234458152,1.0,Gonzaga,0.585508574673,0.137722838822,0.732777444223,0.275470350083,1.0
Arizona,36.0,1.0,0.534578659188,0.145242480401,0.803940658839,0.355858997037,1.0,Utah Valley,0.464273782077,0.1829463793,0.713982416051,0.258106334267,0.428571428571
Arizona,40.0,1.0,0.547830603039,0.149660256656,0.812653134654,0.356917399075,1.0,Michigan,0.507418511401,0.129966182401,0.731268969979,0.229398814329,0.625
Arizona,43.0,1.0,0.556683906371,0.149400113344,0.819623115306,0.33940747735,1.0,Oakland,0.53332528603,0.175539080041,0.700950646381,0.289443962441,0.333333333333
Arizona,46.0,1.0,0.561379308822,0.146939281299,0.822384650278,0.35097649456,1.0,UTEP,0.516274261351,0.175025219721,0.747884761236,0.280296815594,0.666666666667
Arizona,66.0,1.0,0.551255841789,0.159870740326,0.802098458225,0.343690879826,0.928571428571,Oregon,0.514360921605,0.157377535387,0.746887823586,0.22423427161,0.769230769231
Arizona,86.0,1.0,0.536683906128,0.150854599479,0.815447876987,0.356434500543,0.9,Oregon,0.515565425234,0.153919929816,0.724210579127,0.225375098753,0.684210526316
Arizona,131.0,1.0,0.530644888789,0.144556646728,0.816782831725,0.339495099419,0.909090909091,Oregon,0.520991379657,0.146040707306,0.705373699755,0.230979670736,0.75
Arizona,73.0,1.0,0.539987750454,0.154173447949,0.806523650947,0.352515234134,0.875,Colorado,0.500691328132,0.176432227108,0.735102965947,0.33332224316,0.6
Arizona,115.0,1.0,0.532624950135,0.149170349296,0.819135197555,0.328082194565,0.888888888889,Colorado,0.475442892069,0.168506867326,0.746311199037,0.29752167782,0.461538461538
Arizona,75.0,1.0,0.536566011123,0.151698987676,0.812022259715,0.347821824639,0.882352941176,Utah,0.567909378328,0.159115412733,0.770545754213,0.34342578032,0.866666666667
Arizona,117.0,1.0,0.534260893792,0.149224441517,0.818682212389,0.332471415908,0.892857142857,Utah,0.566339428426,0.154303555345,0.73431215009,0.308111385922,0.807692307692
Arizona,80.0,1.0,0.53453456606,0.15082367989,0.815798800842,0.345269878406,0.888888888889,Stanford,0.498482953625,0.130041275586,0.748164488683,0.256575797337,0.764705882353
Arizona,124.0,1.0,0.530308704268,0.145115214901,0.816548905938,0.337406449989,0.9,Stanford,0.497162033953,0.133651495121,0.756245130726,0.290205623911,0.620689655172
Arizona,82.0,1.0,0.538077581102,0.149477723107,0.81353187831,0.350489592408,0.894736842105,California,0.477423198221,0.142243051813,0.77750599753,0.216913529315,0.578947368421
Arizona,122.0,1.0,0.528008489747,0.147743251314,0.816575093257,0.339262462418,0.896551724138,California,0.491388983082,0.14331821456,0.758363053841,0.208786494957,0.586206896552
Arizona,129.0,1.0,0.532915233521,0.145606190909,0.817426360585,0.341456660085,0.903225806452,California,0.493743586645,0.142851209743,0.760772951367,0.20583801375,0.5625
Arizona,88.0,1.0,0.541797424723,0.149897387031,0.820426549511,0.350760864117,0.904761904762,Oregon St,0.489003650196,0.171275417074,0.716225851349,0.296293261446,0.684210526316
Arizona,102.0,1.0,0.5356384025,0.151894925144,0.815354395136,0.336693927184,0.869565217391,Washington,0.497027597163,0.159675291605,0.693139496929,0.244601259513,0.608695652174
Arizona,104.0,1.0,0.536625220475,0.149815502481,0.815695020829,0.336789307337,0.875,Washington St,0.494268418485,0.149926090416,0.719609781632,0.296218885316,0.458333333333
Arizona,96.0,0.0,0.537578432319,0.152681535286,0.81832504946,0.346876557678,0.909090909091,Arizona St,0.528815213285,0.186205522307,0.779792925143,0.289192839317,0.5
Arizona,50.0,0.0,0.557211336118,0.154250755695,0.808677157492,0.350137544256,1.0,UNLV,0.460934218192,0.149102488757,0.690035957809,0.205433608922,0.666666666667
Arizona,69.0,0.0,0.54783878567,0.159064907719,0.80195856101,0.349349583076,0.933333333333,Oregon St,0.480932688593,0.171694192119,0.697641976804,0.314873027972,0.692307692308
California,94.0,1.0,0.488497330944,0.148667720413,0.782029481141,0.208853201639,0.590909090909,USC,0.453538485329,0.163847716269,0.678115506792,0.238647126427,0.428571428571
California,96.0,1.0,0.48899744699,0.149623404924,0.778883739324,0.206187453029,0.608695652174,UCLA,0.471178580929,0.142832508134,0.759144377539,0.252251863982,0.608695652174
California,101.0,1.0,0.487406706371,0.146258701528,0.779763583519,0.203743850137,0.625,Colorado,0.49173780667,0.168227589133,0.736664037852,0.305560786359,0.5
California,118.0,1.0,0.487906843589,0.142989149661,0.754559417733,0.200370139618,0.571428571429,Oregon St,0.470184005724,0.168817587555,0.682618699916,0.271927115972,0.592592592593
California,60.0,1.0,0.502414293229,0.136138569572,0.800757427411,0.222314752469,0.769230769231,Washington,0.497277410812,0.153522511267,0.697955734486,0.240152170317,0.916666666667
California,90.0,1.0,0.480806727656,0.147520745411,0.774824535799,0.20927478267,0.571428571429,Washington,0.492383188785,0.158249953854,0.697031056389,0.23938567213,0.7
California,87.0,1.0,0.476665245857,0.147500332977,0.774994334017,0.207011249076,0.55,Washington St,0.496417869933,0.15929068789,0.720444224484,0.288200698249,0.473684210526
California,128.0,1.0,0.488368303682,0.144198099366,0.756281756249,0.203956951504,0.548387096774,Washington St,0.500410754441,0.152562363704,0.709079791762,0.295479037416,0.433333333333
California,30.0,1.0,0.529018030342,0.124713330923,0.802380952381,0.203479362864,0.833333333333,Montana,0.479166666667,0.170758228888,0.685239977414,0.20257515473,0.25
California,34.0,1.0,0.533493287091,0.142115172423,0.806802721088,0.206430586888,0.857142857143,Nevada,0.398115648476,0.181790527972,0.691153146532,0.270768166458,0.166666666667
California,27.0,1.0,0.53482163641,0.12189364286,0.769523809524,0.211447962709,0.8,Fresno St,0.434649680271,0.172849231005,0.659065824231,0.262156192401,0.0
California,11.0,1.0,,,,,,Alcorn St,,,,,
California,13.0,1.0,0.591549295775,0.0944287063267,0.694444444444,0.0985915492958,1.0,Kennesaw,0.375,0.30518819939,0.0,0.0576923076923,0.0
California,17.0,1.0,0.627671199611,0.136034817398,0.747222222222,0.187226809131,1.0,Syracuse,0.484465408805,0.12639762162,0.818181818182,0.237610062893,1.0
California,23.0,1.0,0.536708863695,0.127649539451,0.739682539683,0.200673589751,0.75,Cal Poly SLO,0.415060851927,0.0479340159004,0.748207885305,0.165821501014,0.5
California,37.0,1.0,0.519060724565,0.129564902678,0.795238095238,0.205216927462,0.875,Wyoming,0.606890846613,0.160549573315,0.765839002268,0.295029565264,0.857142857143
California,40.0,1.0,0.506259105597,0.129260255914,0.789315582864,0.188825303043,0.888888888889,Princeton,0.518653948957,0.169147764617,0.749935638364,0.291816946651,0.3
California,46.0,1.0,0.506613587194,0.12933249722,0.793717357911,0.199354537444,0.9,E Washington,0.55252284179,0.153828250177,0.660015695572,0.215423830895,0.666666666667
California,82.0,0.0,0.477423198221,0.142243051813,0.77750599753,0.216913529315,0.578947368421,Arizona,0.538077581102,0.149477723107,0.81353187831,0.350489592408,0.894736842105
California,122.0,0.0,0.491388983082,0.14331821456,0.758363053841,0.208786494957,0.586206896552,Arizona,0.528008489747,0.147743251314,0.816575093257,0.339262462418,0.896551724138
California,129.0,0.0,0.493743586645,0.142851209743,0.760772951367,0.20583801375,0.5625,Arizona,0.532915233521,0.145606190909,0.817426360585,0.341456660085,0.903225806452
California,80.0,0.0,0.484193622813,0.135286834972,0.777965732435,0.214149466129,0.611111111111,Arizona St,0.528157380539,0.194194517394,0.76722376036,0.302016353053,0.5
California,124.0,0.0,0.488501413804,0.144869053382,0.756000952046,0.206588849887,0.566666666667,Arizona St,0.516325581094,0.181419280235,0.773856313519,0.298237424901,0.533333333333
California,55.0,0.0,0.509861861143,0.12748345037,0.79572795377,0.215478663,0.833333333333,CS Bakersfield,0.436784107881,0.181767922529,0.789349573759,0.239412095809,0.166666666667
California,49.0,0.0,0.516650649867,0.130773181403,0.799101341416,0.219916117213,0.909090909091,Wisconsin,0.555202209715,0.122339687377,0.816356392179,0.269046450407,0.909090909091
California,69.0,0.0,0.489468135839,0.131011386771,0.78427341843,0.227037876443,0.6875,UCLA,0.466580558121,0.153972227606,0.747819365217,0.272356410648,0.5625
California,104.0,0.0,0.48827407448,0.145927117264,0.772783566494,0.204321368858,0.64,Utah,0.570294203328,0.152886415546,0.739164917601,0.317087808721,0.818181818182
California,18.0,0.0,0.603632651593,0.141278546404,0.736243386243,0.205064786334,1.0,Texas,0.575789528496,0.152021911188,0.751309846432,0.212492514775,1.0
California,65.0,0.0,0.496458319253,0.129283544569,0.792113868547,0.234994247693,0.733333333333,USC,0.464907866354,0.167064948773,0.69626682744,0.223097746843,0.571428571429
California,72.0,0.0,0.48895643554,0.136304509616,0.774192818864,0.218207594118,0.647058823529,Stanford,0.49499949868,0.129024617591,0.741072906994,0.260864130507,0.733333333333
California,110.0,0.0,0.488387689699,0.146956406181,0.767786396354,0.199836673835,0.615384615385,Stanford,0.502513394691,0.132282938547,0.744708637356,0.282122891221,0.64
California,114.0,0.0,0.486797573245,0.145615130812,0.761572085378,0.200516123626,0.592592592593,Oregon,0.519950744164,0.149396756447,0.704688011036,0.223232515749,0.703703703704
